# channel_height,spacer_porosity,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
6.350000e-04,8.900000e-01,3.479658e+00,1.000000e+00,1.000000e+00,9.114148e-01,7.434771e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.350000e-04,8.900000e-01,1.999805e-01
6.350000e-04,9.100000e-01,3.477604e+00,1.000000e+00,1.000000e+00,9.111382e-01,7.435488e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.350000e-04,9.100000e-01,1.955853e-01
6.350000e-04,9.300000e-01,3.476559e+00,1.000000e+00,1.000000e+00,9.110813e-01,7.437777e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.350000e-04,9.300000e-01,1.913791e-01
6.350000e-04,9.500000e-01,3.476500e+00,1.000000e+00,1.000000e+00,9.112421e-01,7.441660e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.350000e-04,9.500000e-01,1.873501e-01
6.604000e-04,7.500000e-01,3.557660e+00,1.000000e+00,1.000000e+00,9.268778e-01,7.547790e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,7.500000e-01,2.334894e-01
6.604000e-04,7.700000e-01,3.547192e+00,1.000000e+00,1.000000e+00,9.248238e-01,7.536711e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,7.700000e-01,2.274247e-01
6.604000e-04,7.900000e-01,3.538438e+00,1.000000e+00,1.000000e+00,9.231277e-01,7.527938e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,7.900000e-01,2.216672e-01
6.604000e-04,8.100000e-01,3.531211e+00,1.000000e+00,1.000000e+00,9.217513e-01,7.521245e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,8.100000e-01,2.161939e-01
6.604000e-04,8.300000e-01,3.525354e+00,1.000000e+00,1.000000e+00,9.206634e-01,7.516451e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,8.300000e-01,2.109844e-01
6.604000e-04,8.500000e-01,3.520741e+00,1.000000e+00,1.000000e+00,9.198391e-01,7.513416e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,8.500000e-01,2.060201e-01
6.604000e-04,8.700000e-01,3.517273e+00,1.000000e+00,1.000000e+00,9.192586e-01,7.512037e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,8.700000e-01,2.012840e-01
6.604000e-04,8.900000e-01,3.514871e+00,1.000000e+00,1.000000e+00,9.189073e-01,7.512244e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,8.900000e-01,1.967607e-01
6.604000e-04,9.100000e-01,3.513481e+00,1.000000e+00,1.000000e+00,9.187756e-01,7.514001e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,9.100000e-01,1.924363e-01
6.604000e-04,9.300000e-01,3.513070e+00,1.000000e+00,1.000000e+00,9.188584e-01,7.517309e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,9.300000e-01,1.882979e-01
6.604000e-04,9.500000e-01,3.513627e+00,1.000000e+00,1.000000e+00,9.191557e-01,7.522206e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,9.500000e-01,1.843337e-01
