# channel_height,spacer_porosity,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
6.350000e-04,8.900000e-01,3.923615e+00,1.000000e+00,1.000000e+00,1.018459e+00,8.361131e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.350000e-04,8.900000e-01,1.999805e-01
6.350000e-04,9.100000e-01,3.933718e+00,1.000000e+00,1.000000e+00,1.021218e+00,8.389613e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.350000e-04,9.100000e-01,1.955853e-01
6.350000e-04,9.300000e-01,3.945432e+00,1.000000e+00,1.000000e+00,1.024333e+00,8.420704e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.350000e-04,9.300000e-01,1.913791e-01
6.350000e-04,9.500000e-01,3.958729e+00,1.000000e+00,1.000000e+00,1.027801e+00,8.454439e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.350000e-04,9.500000e-01,1.873501e-01
6.604000e-04,7.500000e-01,3.948526e+00,1.000000e+00,1.000000e+00,1.020115e+00,8.340333e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,7.500000e-01,2.334894e-01
6.604000e-04,7.700000e-01,3.946100e+00,1.000000e+00,1.000000e+00,1.020213e+00,8.350899e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,7.700000e-01,2.274247e-01
6.604000e-04,7.900000e-01,3.946285e+00,1.000000e+00,1.000000e+00,1.020860e+00,8.365090e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,7.900000e-01,2.216672e-01
6.604000e-04,8.100000e-01,3.948814e+00,1.000000e+00,1.000000e+00,1.022004e+00,8.382598e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,8.100000e-01,2.161939e-01
6.604000e-04,8.300000e-01,3.953471e+00,1.000000e+00,1.000000e+00,1.023601e+00,8.403178e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,8.300000e-01,2.109844e-01
6.604000e-04,8.500000e-01,3.960081e+00,1.000000e+00,1.000000e+00,1.025617e+00,8.426639e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,8.500000e-01,2.060201e-01
6.604000e-04,8.700000e-01,3.968503e+00,1.000000e+00,1.000000e+00,1.028025e+00,8.452846e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,8.700000e-01,2.012840e-01
6.604000e-04,8.900000e-01,3.978634e+00,1.000000e+00,1.000000e+00,1.030804e+00,8.481708e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,8.900000e-01,1.967607e-01
6.604000e-04,9.100000e-01,3.990396e+00,1.000000e+00,1.000000e+00,1.033943e+00,8.513183e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,9.100000e-01,1.924363e-01
6.604000e-04,9.300000e-01,4.003746e+00,1.000000e+00,1.000000e+00,1.037434e+00,8.547276e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,9.300000e-01,1.882979e-01
6.604000e-04,9.500000e-01,4.018668e+00,1.000000e+00,1.000000e+00,1.041278e+00,8.584042e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.604000e-04,9.500000e-01,1.843337e-01
6.858000e-04,7.500000e-01,3.991683e+00,1.000000e+00,1.000000e+00,1.029854e+00,8.440781e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,7.500000e-01,2.299517e-01
6.858000e-04,7.700000e-01,3.991397e+00,1.000000e+00,1.000000e+00,1.030423e+00,8.454778e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,7.700000e-01,2.239789e-01
6.858000e-04,7.900000e-01,3.993590e+00,1.000000e+00,1.000000e+00,1.031515e+00,8.472257e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,7.900000e-01,2.183086e-01
6.858000e-04,8.100000e-01,3.998020e+00,1.000000e+00,1.000000e+00,1.033082e+00,8.492937e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,8.100000e-01,2.129182e-01
6.858000e-04,8.300000e-01,4.004488e+00,1.000000e+00,1.000000e+00,1.035086e+00,8.516600e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,8.300000e-01,2.077877e-01
6.858000e-04,8.500000e-01,4.012838e+00,1.000000e+00,1.000000e+00,1.037495e+00,8.543082e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,8.500000e-01,2.028986e-01
6.858000e-04,8.700000e-01,4.022946e+00,1.000000e+00,1.000000e+00,1.040285e+00,8.572267e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,8.700000e-01,1.982342e-01
6.858000e-04,8.900000e-01,4.034720e+00,1.000000e+00,1.000000e+00,1.043441e+00,8.604089e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,8.900000e-01,1.937795e-01
6.858000e-04,9.100000e-01,4.048099e+00,1.000000e+00,1.000000e+00,1.046951e+00,8.638525e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,9.100000e-01,1.895206e-01
6.858000e-04,9.300000e-01,4.063051e+00,1.000000e+00,1.000000e+00,1.050813e+00,8.675602e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,9.300000e-01,1.854449e-01
6.858000e-04,9.500000e-01,4.079574e+00,1.000000e+00,1.000000e+00,1.055029e+00,8.715395e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,9.500000e-01,1.815408e-01
7.112000e-04,7.500000e-01,4.036380e+00,1.000000e+00,1.000000e+00,1.039973e+00,8.543508e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,7.500000e-01,2.266667e-01
7.112000e-04,7.700000e-01,4.038110e+00,1.000000e+00,1.000000e+00,1.040987e+00,8.560794e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,7.700000e-01,2.207792e-01
7.112000e-04,7.900000e-01,4.042205e+00,1.000000e+00,1.000000e+00,1.042503e+00,8.581440e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,7.900000e-01,2.151899e-01
7.112000e-04,8.100000e-01,4.048445e+00,1.000000e+00,1.000000e+00,1.044476e+00,8.605194e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.100000e-01,2.098765e-01
7.112000e-04,8.300000e-01,4.056649e+00,1.000000e+00,1.000000e+00,1.046871e+00,8.631861e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.300000e-01,2.048193e-01
7.112000e-04,8.500000e-01,4.066675e+00,1.000000e+00,1.000000e+00,1.049661e+00,8.661301e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
7.112000e-04,8.700000e-01,4.078416e+00,1.000000e+00,1.000000e+00,1.052824e+00,8.693420e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.700000e-01,1.954023e-01
7.112000e-04,8.900000e-01,4.091792e+00,1.000000e+00,1.000000e+00,1.056348e+00,8.728171e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.900000e-01,1.910112e-01
7.112000e-04,9.100000e-01,4.106755e+00,1.000000e+00,1.000000e+00,1.060225e+00,8.765552e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,9.100000e-01,1.868132e-01
7.112000e-04,9.300000e-01,4.123287e+00,1.000000e+00,1.000000e+00,1.064454e+00,8.805608e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,9.300000e-01,1.827957e-01
7.112000e-04,9.500000e-01,4.141396e+00,1.000000e+00,1.000000e+00,1.069041e+00,8.848437e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,9.500000e-01,1.789474e-01
7.366000e-04,7.500000e-01,4.082447e+00,1.000000e+00,1.000000e+00,1.050432e+00,8.648294e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,7.500000e-01,2.236082e-01
7.366000e-04,7.700000e-01,4.086088e+00,1.000000e+00,1.000000e+00,1.051872e+00,8.668752e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,7.700000e-01,2.178002e-01
7.366000e-04,7.900000e-01,4.091998e+00,1.000000e+00,1.000000e+00,1.053794e+00,8.692470e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,7.900000e-01,2.122863e-01
7.366000e-04,8.100000e-01,4.099974e+00,1.000000e+00,1.000000e+00,1.056159e+00,8.719220e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.100000e-01,2.070446e-01
7.366000e-04,8.300000e-01,4.109852e+00,1.000000e+00,1.000000e+00,1.058933e+00,8.748832e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.300000e-01,2.020556e-01
7.366000e-04,8.500000e-01,4.121505e+00,1.000000e+00,1.000000e+00,1.062094e+00,8.781186e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.500000e-01,1.973013e-01
7.366000e-04,8.700000e-01,4.134838e+00,1.000000e+00,1.000000e+00,1.065623e+00,8.816209e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.700000e-01,1.927657e-01
7.366000e-04,8.900000e-01,4.149785e+00,1.000000e+00,1.000000e+00,1.069510e+00,8.853872e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.900000e-01,1.884339e-01
7.366000e-04,9.100000e-01,4.166311e+00,1.000000e+00,1.000000e+00,1.073750e+00,8.894192e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,9.100000e-01,1.842925e-01
7.366000e-04,9.300000e-01,4.184407e+00,1.000000e+00,1.000000e+00,1.078343e+00,8.937236e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,9.300000e-01,1.803292e-01
7.366000e-04,9.500000e-01,4.204095e+00,1.000000e+00,1.000000e+00,1.083300e+00,8.983121e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,9.500000e-01,1.765328e-01
7.620000e-04,7.500000e-01,4.129741e+00,1.000000e+00,1.000000e+00,1.061201e+00,8.754956e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,7.500000e-01,2.207536e-01
7.620000e-04,7.700000e-01,4.135208e+00,1.000000e+00,1.000000e+00,1.063049e+00,8.778492e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,7.700000e-01,2.150198e-01
7.620000e-04,7.900000e-01,4.142861e+00,1.000000e+00,1.000000e+00,1.065363e+00,8.805206e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,7.900000e-01,2.095762e-01
7.620000e-04,8.100000e-01,4.152513e+00,1.000000e+00,1.000000e+00,1.068107e+00,8.834894e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.100000e-01,2.044015e-01
7.620000e-04,8.300000e-01,4.164015e+00,1.000000e+00,1.000000e+00,1.071252e+00,8.867407e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.300000e-01,1.994762e-01
7.620000e-04,8.500000e-01,4.177255e+00,1.000000e+00,1.000000e+00,1.074777e+00,8.902645e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.500000e-01,1.947826e-01
7.620000e-04,8.700000e-01,4.192150e+00,1.000000e+00,1.000000e+00,1.078666e+00,8.940554e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.700000e-01,1.903048e-01
7.620000e-04,8.900000e-01,4.208646e+00,1.000000e+00,1.000000e+00,1.082912e+00,8.981124e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.900000e-01,1.860283e-01
7.620000e-04,9.100000e-01,4.226719e+00,1.000000e+00,1.000000e+00,1.087513e+00,9.024391e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.100000e-01,1.819398e-01
7.620000e-04,9.300000e-01,4.246372e+00,1.000000e+00,1.000000e+00,1.092472e+00,9.070440e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.300000e-01,1.780271e-01
7.620000e-04,9.500000e-01,4.267640e+00,1.000000e+00,1.000000e+00,1.097800e+00,9.119410e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.500000e-01,1.742792e-01
7.874000e-04,7.500000e-01,4.178147e+00,1.000000e+00,1.000000e+00,1.072251e+00,8.863344e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.500000e-01,2.180832e-01
7.874000e-04,7.700000e-01,4.185368e+00,1.000000e+00,1.000000e+00,1.074493e+00,8.889882e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.700000e-01,2.124187e-01
7.874000e-04,7.900000e-01,4.194704e+00,1.000000e+00,1.000000e+00,1.077189e+00,8.919533e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.900000e-01,2.070410e-01
7.874000e-04,8.100000e-01,4.205982e+00,1.000000e+00,1.000000e+00,1.080303e+00,8.952115e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.100000e-01,2.019289e-01
7.874000e-04,8.300000e-01,4.219070e+00,1.000000e+00,1.000000e+00,1.083811e+00,8.987498e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.300000e-01,1.970631e-01
7.874000e-04,8.500000e-01,4.233867e+00,1.000000e+00,1.000000e+00,1.087695e+00,9.025603e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.500000e-01,1.924264e-01
7.874000e-04,8.700000e-01,4.250301e+00,1.000000e+00,1.000000e+00,1.091941e+00,9.066393e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.700000e-01,1.880028e-01
7.874000e-04,8.900000e-01,4.268332e+00,1.000000e+00,1.000000e+00,1.096544e+00,9.109875e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.900000e-01,1.837780e-01
7.874000e-04,9.100000e-01,4.287944e+00,1.000000e+00,1.000000e+00,1.101505e+00,9.156105e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.100000e-01,1.797389e-01
7.874000e-04,9.300000e-01,4.309154e+00,1.000000e+00,1.000000e+00,1.106830e+00,9.205187e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.300000e-01,1.758736e-01
7.874000e-04,9.500000e-01,4.332007e+00,1.000000e+00,1.000000e+00,1.112532e+00,9.257278e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.500000e-01,1.721710e-01
8.128000e-04,7.500000e-01,4.227567e+00,1.000000e+00,1.000000e+00,1.083562e+00,8.973331e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.500000e-01,2.155797e-01
8.128000e-04,7.700000e-01,4.236482e+00,1.000000e+00,1.000000e+00,1.086186e+00,9.002812e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.700000e-01,2.099802e-01
8.128000e-04,7.900000e-01,4.247452e+00,1.000000e+00,1.000000e+00,1.089253e+00,9.035355e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.900000e-01,2.046643e-01
8.128000e-04,8.100000e-01,4.260318e+00,1.000000e+00,1.000000e+00,1.092731e+00,9.070800e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.100000e-01,1.996108e-01
8.128000e-04,8.300000e-01,4.274961e+00,1.000000e+00,1.000000e+00,1.096597e+00,9.109036e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.300000e-01,1.948009e-01
8.128000e-04,8.500000e-01,4.291292e+00,1.000000e+00,1.000000e+00,1.100835e+00,9.150000e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.500000e-01,1.902174e-01
8.128000e-04,8.700000e-01,4.309251e+00,1.000000e+00,1.000000e+00,1.105436e+00,9.193674e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.700000e-01,1.858446e-01
8.128000e-04,8.900000e-01,4.328807e+00,1.000000e+00,1.000000e+00,1.110396e+00,9.240084e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.900000e-01,1.816683e-01
8.128000e-04,9.100000e-01,4.349958e+00,1.000000e+00,1.000000e+00,1.115718e+00,9.289301e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.100000e-01,1.776756e-01
8.128000e-04,9.300000e-01,4.372729e+00,1.000000e+00,1.000000e+00,1.121410e+00,9.341449e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.300000e-01,1.738546e-01
