# sh_multiplier,friction_factor_multiplier,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
7.000000e-01,1.200000e+00,3.844789e+00,7.000000e-01,1.200000e+00,9.952678e-01,8.177859e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
7.000000e-01,1.300000e+00,3.851593e+00,7.000000e-01,1.300000e+00,9.966638e-01,8.186455e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
7.000000e-01,1.400000e+00,3.858393e+00,7.000000e-01,1.400000e+00,9.980589e-01,8.195047e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
7.000000e-01,1.500000e+00,3.865189e+00,7.000000e-01,1.500000e+00,9.994534e-01,8.203634e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,5.000000e-01,3.750957e+00,8.000000e-01,5.000000e-01,9.742937e-01,8.019858e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,6.000000e-01,3.757797e+00,8.000000e-01,6.000000e-01,9.756973e-01,8.028507e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,7.000000e-01,3.764633e+00,8.000000e-01,7.000000e-01,9.771002e-01,8.037151e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,8.000000e-01,3.771465e+00,8.000000e-01,8.000000e-01,9.785024e-01,8.045791e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,9.000000e-01,3.778294e+00,8.000000e-01,9.000000e-01,9.799037e-01,8.054425e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,1.000000e+00,3.785119e+00,8.000000e-01,1.000000e+00,9.813042e-01,8.063055e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,1.100000e+00,3.791940e+00,8.000000e-01,1.100000e+00,9.827040e-01,8.071681e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,1.200000e+00,3.798757e+00,8.000000e-01,1.200000e+00,9.841030e-01,8.080301e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,1.300000e+00,3.805570e+00,8.000000e-01,1.300000e+00,9.855012e-01,8.088917e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,1.400000e+00,3.812380e+00,8.000000e-01,1.400000e+00,9.868987e-01,8.097528e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
8.000000e-01,1.500000e+00,3.819185e+00,8.000000e-01,1.500000e+00,9.882953e-01,8.106134e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,5.000000e-01,3.715831e+00,9.000000e-01,5.000000e-01,9.657746e-01,7.945423e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,6.000000e-01,3.722680e+00,9.000000e-01,6.000000e-01,9.671802e-01,7.954088e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,7.000000e-01,3.729524e+00,9.000000e-01,7.000000e-01,9.685851e-01,7.962749e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,8.000000e-01,3.736365e+00,9.000000e-01,8.000000e-01,9.699892e-01,7.971405e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,9.000000e-01,3.743202e+00,9.000000e-01,9.000000e-01,9.713924e-01,7.980055e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,1.000000e+00,3.750035e+00,9.000000e-01,1.000000e+00,9.727949e-01,7.988701e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,1.100000e+00,3.756863e+00,9.000000e-01,1.100000e+00,9.741965e-01,7.997342e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,1.200000e+00,3.763688e+00,9.000000e-01,1.200000e+00,9.755974e-01,8.005978e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,1.300000e+00,3.770510e+00,9.000000e-01,1.300000e+00,9.769974e-01,8.014609e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,1.400000e+00,3.777327e+00,9.000000e-01,1.400000e+00,9.783967e-01,8.023236e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
9.000000e-01,1.500000e+00,3.784140e+00,9.000000e-01,1.500000e+00,9.797951e-01,8.031857e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.000000e+00,5.000000e-01,3.688181e+00,1.000000e+00,5.000000e-01,9.590685e-01,7.886829e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.000000e+00,6.000000e-01,3.695037e+00,1.000000e+00,6.000000e-01,9.604758e-01,7.895508e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.000000e+00,7.000000e-01,3.701888e+00,1.000000e+00,7.000000e-01,9.618823e-01,7.904182e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.000000e+00,8.000000e-01,3.708736e+00,1.000000e+00,8.000000e-01,9.632879e-01,7.912850e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
